KernelAdd, 32, $2^{10}$, 0.175968
KernelAdd, 32, $2^{11}$, 0.0096
KernelAdd, 32, $2^{12}$, 0.007648
KernelAdd, 32, $2^{13}$, 0.006112
KernelAdd, 32, $2^{14}$, 0.004096
KernelAdd, 32, $2^{15}$, 0.010528
KernelAdd, 32, $2^{16}$, 0.009248
KernelAdd, 32, $2^{17}$, 0.01488
KernelAdd, 32, $2^{18}$, 0.016928
KernelAdd, 32, $2^{19}$, 0.027232
KernelAdd, 32, $2^{20}$, 0.04352
KernelAdd, 32, $2^{21}$, 0.077376
KernelAdd, 32, $2^{22}$, 0.145888
KernelAdd, 32, $2^{23}$, 0.279488
KernelAdd, 32, $2^{24}$, 0.541952
KernelAdd, 32, $2^{25}$, 1.07334
KernelAdd, 32, $2^{26}$, 2.1336
KernelAdd, 32, $2^{27}$, 4.27594
KernelAdd, 32, $2^{28}$, 8.33562
KernelAdd, 32, $2^{29}$, 16.2076
KernelAdd, 64, $2^{10}$, 0.020736
KernelAdd, 64, $2^{11}$, 0.00928
KernelAdd, 64, $2^{12}$, 0.00496
KernelAdd, 64, $2^{13}$, 0.004096
KernelAdd, 64, $2^{14}$, 0.004096
KernelAdd, 64, $2^{15}$, 0.010208
KernelAdd, 64, $2^{16}$, 0.006848
KernelAdd, 64, $2^{17}$, 0.009888
KernelAdd, 64, $2^{18}$, 0.010528
KernelAdd, 64, $2^{19}$, 0.015072
KernelAdd, 64, $2^{20}$, 0.024192
KernelAdd, 64, $2^{21}$, 0.047072
KernelAdd, 64, $2^{22}$, 0.096192
KernelAdd, 64, $2^{23}$, 0.187968
KernelAdd, 64, $2^{24}$, 0.373056
KernelAdd, 64, $2^{25}$, 0.741568
KernelAdd, 64, $2^{26}$, 1.46922
KernelAdd, 64, $2^{27}$, 2.89405
KernelAdd, 64, $2^{28}$, 5.79405
KernelAdd, 64, $2^{29}$, 11.5824
KernelAdd, 128, $2^{10}$, 0.021056
KernelAdd, 128, $2^{11}$, 0.007616
KernelAdd, 128, $2^{12}$, 0.007616
KernelAdd, 128, $2^{13}$, 0.005376
KernelAdd, 128, $2^{14}$, 0.004096
KernelAdd, 128, $2^{15}$, 0.009664
KernelAdd, 128, $2^{16}$, 0.006656
KernelAdd, 128, $2^{17}$, 0.01088
KernelAdd, 128, $2^{18}$, 0.009696
KernelAdd, 128, $2^{19}$, 0.014688
KernelAdd, 128, $2^{20}$, 0.02432
KernelAdd, 128, $2^{21}$, 0.049984
KernelAdd, 128, $2^{22}$, 0.093536
KernelAdd, 128, $2^{23}$, 0.184832
KernelAdd, 128, $2^{24}$, 0.369472
KernelAdd, 128, $2^{25}$, 0.735776
KernelAdd, 128, $2^{26}$, 1.44624
KernelAdd, 128, $2^{27}$, 2.8888
KernelAdd, 128, $2^{28}$, 5.78259
KernelAdd, 128, $2^{29}$, 11.5974
KernelAdd, 256, $2^{10}$, 0.022528
KernelAdd, 256, $2^{11}$, 0.008128
KernelAdd, 256, $2^{12}$, 0.006304
KernelAdd, 256, $2^{13}$, 0.005888
KernelAdd, 256, $2^{14}$, 0.003776
KernelAdd, 256, $2^{15}$, 0.009568
KernelAdd, 256, $2^{16}$, 0.006144
KernelAdd, 256, $2^{17}$, 0.012768
KernelAdd, 256, $2^{18}$, 0.008832
KernelAdd, 256, $2^{19}$, 0.014144
KernelAdd, 256, $2^{20}$, 0.023136
KernelAdd, 256, $2^{21}$, 0.046176
KernelAdd, 256, $2^{22}$, 0.0952
KernelAdd, 256, $2^{23}$, 0.1864
KernelAdd, 256, $2^{24}$, 0.37392
KernelAdd, 256, $2^{25}$, 0.739584
KernelAdd, 256, $2^{26}$, 1.47542
KernelAdd, 256, $2^{27}$, 2.89581
KernelAdd, 256, $2^{28}$, 5.78522
KernelAdd, 256, $2^{29}$, 11.587
KernelAdd, 512, $2^{10}$, 0.018432
KernelAdd, 512, $2^{11}$, 0.007456
KernelAdd, 512, $2^{12}$, 0.006144
KernelAdd, 512, $2^{13}$, 0.004928
KernelAdd, 512, $2^{14}$, 0.004096
KernelAdd, 512, $2^{15}$, 0.009184
KernelAdd, 512, $2^{16}$, 0.006464
KernelAdd, 512, $2^{17}$, 0.011008
KernelAdd, 512, $2^{18}$, 0.00912
KernelAdd, 512, $2^{19}$, 0.015296
KernelAdd, 512, $2^{20}$, 0.024096
KernelAdd, 512, $2^{21}$, 0.051104
KernelAdd, 512, $2^{22}$, 0.095392
KernelAdd, 512, $2^{23}$, 0.185952
KernelAdd, 512, $2^{24}$, 0.367488
KernelAdd, 512, $2^{25}$, 0.734048
KernelAdd, 512, $2^{26}$, 1.47514
KernelAdd, 512, $2^{27}$, 2.8967
KernelAdd, 512, $2^{28}$, 5.79027
KernelAdd, 512, $2^{29}$, 11.6149
KernelAdd, 1024, $2^{10}$, 0.022208
KernelAdd, 1024, $2^{11}$, 0.008192
KernelAdd, 1024, $2^{12}$, 0.006048
KernelAdd, 1024, $2^{13}$, 0.004096
KernelAdd, 1024, $2^{14}$, 0.003712
KernelAdd, 1024, $2^{15}$, 0.010464
KernelAdd, 1024, $2^{16}$, 0.00576
KernelAdd, 1024, $2^{17}$, 0.01008
KernelAdd, 1024, $2^{18}$, 0.013088
KernelAdd, 1024, $2^{19}$, 0.01728
KernelAdd, 1024, $2^{20}$, 0.025344
KernelAdd, 1024, $2^{21}$, 0.052992
KernelAdd, 1024, $2^{22}$, 0.098208
KernelAdd, 1024, $2^{23}$, 0.187744
KernelAdd, 1024, $2^{24}$, 0.374496
KernelAdd, 1024, $2^{25}$, 0.741504
KernelAdd, 1024, $2^{26}$, 1.46838
KernelAdd, 1024, $2^{27}$, 2.91344
KernelAdd, 1024, $2^{28}$, 5.80797
KernelAdd, 1024, $2^{29}$, 11.651
KernelMul, 32, $2^{10}$, 0.168768
KernelMul, 32, $2^{11}$, 0.009024
KernelMul, 32, $2^{12}$, 0.006336
KernelMul, 32, $2^{13}$, 0.00512
KernelMul, 32, $2^{14}$, 0.004224
KernelMul, 32, $2^{15}$, 0.010272
KernelMul, 32, $2^{16}$, 0.008992
KernelMul, 32, $2^{17}$, 0.01408
KernelMul, 32, $2^{18}$, 0.01616
KernelMul, 32, $2^{19}$, 0.026656
KernelMul, 32, $2^{20}$, 0.04336
KernelMul, 32, $2^{21}$, 0.078048
KernelMul, 32, $2^{22}$, 0.141696
KernelMul, 32, $2^{23}$, 0.276928
KernelMul, 32, $2^{24}$, 0.54096
KernelMul, 32, $2^{25}$, 1.08291
KernelMul, 32, $2^{26}$, 2.13792
KernelMul, 32, $2^{27}$, 4.26442
KernelMul, 32, $2^{28}$, 8.54547
KernelMul, 32, $2^{29}$, 16.1094
KernelMul, 64, $2^{10}$, 0.023936
KernelMul, 64, $2^{11}$, 0.00784
KernelMul, 64, $2^{12}$, 0.006272
KernelMul, 64, $2^{13}$, 0.005504
KernelMul, 64, $2^{14}$, 0.004096
KernelMul, 64, $2^{15}$, 0.01056
KernelMul, 64, $2^{16}$, 0.006848
KernelMul, 64, $2^{17}$, 0.011136
KernelMul, 64, $2^{18}$, 0.01072
KernelMul, 64, $2^{19}$, 0.017376
KernelMul, 64, $2^{20}$, 0.025472
KernelMul, 64, $2^{21}$, 0.051584
KernelMul, 64, $2^{22}$, 0.096992
KernelMul, 64, $2^{23}$, 0.187584
KernelMul, 64, $2^{24}$, 0.370208
KernelMul, 64, $2^{25}$, 0.73344
KernelMul, 64, $2^{26}$, 1.44957
KernelMul, 64, $2^{27}$, 2.88826
KernelMul, 64, $2^{28}$, 5.78534
KernelMul, 64, $2^{29}$, 11.6014
KernelMul, 128, $2^{10}$, 0.024
KernelMul, 128, $2^{11}$, 0.008192
KernelMul, 128, $2^{12}$, 0.006144
KernelMul, 128, $2^{13}$, 0.004544
KernelMul, 128, $2^{14}$, 0.004064
KernelMul, 128, $2^{15}$, 0.00976
KernelMul, 128, $2^{16}$, 0.00672
KernelMul, 128, $2^{17}$, 0.010976
KernelMul, 128, $2^{18}$, 0.01008
KernelMul, 128, $2^{19}$, 0.01504
KernelMul, 128, $2^{20}$, 0.024768
KernelMul, 128, $2^{21}$, 0.050528
KernelMul, 128, $2^{22}$, 0.095552
KernelMul, 128, $2^{23}$, 0.18912
KernelMul, 128, $2^{24}$, 0.37008
KernelMul, 128, $2^{25}$, 0.73824
KernelMul, 128, $2^{26}$, 1.47402
KernelMul, 128, $2^{27}$, 2.89306
KernelMul, 128, $2^{28}$, 5.79542
KernelMul, 128, $2^{29}$, 11.6155
KernelMul, 256, $2^{10}$, 0.024832
KernelMul, 256, $2^{11}$, 0.008256
KernelMul, 256, $2^{12}$, 0.006144
KernelMul, 256, $2^{13}$, 0.006048
KernelMul, 256, $2^{14}$, 0.004096
KernelMul, 256, $2^{15}$, 0.008832
KernelMul, 256, $2^{16}$, 0.006944
KernelMul, 256, $2^{17}$, 0.01024
KernelMul, 256, $2^{18}$, 0.009536
KernelMul, 256, $2^{19}$, 0.01456
KernelMul, 256, $2^{20}$, 0.02448
KernelMul, 256, $2^{21}$, 0.047264
KernelMul, 256, $2^{22}$, 0.09776
KernelMul, 256, $2^{23}$, 0.188832
KernelMul, 256, $2^{24}$, 0.370336
KernelMul, 256, $2^{25}$, 0.734688
KernelMul, 256, $2^{26}$, 1.47328
KernelMul, 256, $2^{27}$, 2.89245
KernelMul, 256, $2^{28}$, 5.7904
KernelMul, 256, $2^{29}$, 11.6297
KernelMul, 512, $2^{10}$, 0.03456
KernelMul, 512, $2^{11}$, 0.00816
KernelMul, 512, $2^{12}$, 0.006144
KernelMul, 512, $2^{13}$, 0.004768
KernelMul, 512, $2^{14}$, 0.004096
KernelMul, 512, $2^{15}$, 0.010016
KernelMul, 512, $2^{16}$, 0.005952
KernelMul, 512, $2^{17}$, 0.010496
KernelMul, 512, $2^{18}$, 0.009888
KernelMul, 512, $2^{19}$, 0.013888
KernelMul, 512, $2^{20}$, 0.025248
KernelMul, 512, $2^{21}$, 0.05136
KernelMul, 512, $2^{22}$, 0.09104
KernelMul, 512, $2^{23}$, 0.188192
KernelMul, 512, $2^{24}$, 0.369568
KernelMul, 512, $2^{25}$, 0.738752
KernelMul, 512, $2^{26}$, 1.47085
KernelMul, 512, $2^{27}$, 2.89133
KernelMul, 512, $2^{28}$, 5.79485
KernelMul, 512, $2^{29}$, 11.6132
KernelMul, 1024, $2^{10}$, 0.02048
KernelMul, 1024, $2^{11}$, 0.008256
KernelMul, 1024, $2^{12}$, 0.007744
KernelMul, 1024, $2^{13}$, 0.005024
KernelMul, 1024, $2^{14}$, 0.004096
KernelMul, 1024, $2^{15}$, 0.010432
KernelMul, 1024, $2^{16}$, 0.006912
KernelMul, 1024, $2^{17}$, 0.0096
KernelMul, 1024, $2^{18}$, 0.014944
KernelMul, 1024, $2^{19}$, 0.017216
KernelMul, 1024, $2^{20}$, 0.027776
KernelMul, 1024, $2^{21}$, 0.054592
KernelMul, 1024, $2^{22}$, 0.094752
KernelMul, 1024, $2^{23}$, 0.19024
KernelMul, 1024, $2^{24}$, 0.368192
KernelMul, 1024, $2^{25}$, 0.726176
KernelMul, 1024, $2^{26}$, 1.46528
KernelMul, 1024, $2^{27}$, 2.9065
KernelMul, 1024, $2^{28}$, 5.81328
KernelMul, 1024, $2^{29}$, 11.649
KernelMatrixAdd, 32, 32*32, 0.168384
KernelMatrixAdd, 32, 64*32, 0.010752
KernelMatrixAdd, 32, 64*64, 0.008512
KernelMatrixAdd, 32, 128*64, 0.006272
KernelMatrixAdd, 32, 128*128, 0.013344
KernelMatrixAdd, 32, 256*128, 0.00992
KernelMatrixAdd, 32, 256*256, 0.010336
KernelMatrixAdd, 32, 512*256, 0.01456
KernelMatrixAdd, 32, 512*512, 0.020704
KernelMatrixAdd, 32, 1024*512, 0.026464
KernelMatrixAdd, 32, 1024*1024, 0.0448
KernelMatrixAdd, 32, 2048*1024, 0.080096
KernelMatrixAdd, 32, 2048*2048, 0.144608
KernelMatrixAdd, 32, 4096*2048, 0.273408
KernelMatrixAdd, 32, 4096*4096, 0.547872
KernelMatrixAdd, 32, 8192*4096, 1.07859
KernelMatrixAdd, 32, 8192*8192, 2.12595
KernelMatrixAdd, 32, 16384*8192, 4.26093
KernelMatrixAdd, 32, 16384*16384, 8.51747
KernelMatrixAdd, 32, 32768*16384, 16.4393
KernelMatrixAdd, 64, 32*32, 0.022912
KernelMatrixAdd, 64, 64*32, 0.008768
KernelMatrixAdd, 64, 64*64, 0.006496
KernelMatrixAdd, 64, 128*64, 0.004704
KernelMatrixAdd, 64, 128*128, 0.011392
KernelMatrixAdd, 64, 256*128, 0.00784
KernelMatrixAdd, 64, 256*256, 0.005312
KernelMatrixAdd, 64, 512*256, 0.00976
KernelMatrixAdd, 64, 512*512, 0.012096
KernelMatrixAdd, 64, 1024*512, 0.015744
KernelMatrixAdd, 64, 1024*1024, 0.026816
KernelMatrixAdd, 64, 2048*1024, 0.051968
KernelMatrixAdd, 64, 2048*2048, 0.096768
KernelMatrixAdd, 64, 4096*2048, 0.187936
KernelMatrixAdd, 64, 4096*4096, 0.372288
KernelMatrixAdd, 64, 8192*4096, 0.733568
KernelMatrixAdd, 64, 8192*8192, 1.44534
KernelMatrixAdd, 64, 16384*8192, 2.88902
KernelMatrixAdd, 64, 16384*16384, 5.79021
KernelMatrixAdd, 64, 32768*16384, 11.617
KernelMatrixAdd, 128, 32*32, 0.023104
KernelMatrixAdd, 128, 64*32, 0.008448
KernelMatrixAdd, 128, 64*64, 0.006528
KernelMatrixAdd, 128, 128*64, 0.004736
KernelMatrixAdd, 128, 128*128, 0.011552
KernelMatrixAdd, 128, 256*128, 0.007808
KernelMatrixAdd, 128, 256*256, 0.006624
KernelMatrixAdd, 128, 512*256, 0.0096
KernelMatrixAdd, 128, 512*512, 0.01104
KernelMatrixAdd, 128, 1024*512, 0.014432
KernelMatrixAdd, 128, 1024*1024, 0.02656
KernelMatrixAdd, 128, 2048*1024, 0.051328
KernelMatrixAdd, 128, 2048*2048, 0.10336
KernelMatrixAdd, 128, 4096*2048, 0.188096
KernelMatrixAdd, 128, 4096*4096, 0.3728
KernelMatrixAdd, 128, 8192*4096, 0.740224
KernelMatrixAdd, 128, 8192*8192, 1.47571
KernelMatrixAdd, 128, 16384*8192, 2.88963
KernelMatrixAdd, 128, 16384*16384, 5.77651
KernelMatrixAdd, 128, 32768*16384, 11.6282
KernelMatrixAdd, 256, 32*32, 0.023968
KernelMatrixAdd, 256, 64*32, 0.009824
KernelMatrixAdd, 256, 64*64, 0.006656
KernelMatrixAdd, 256, 128*64, 0.006944
KernelMatrixAdd, 256, 128*128, 0.010816
KernelMatrixAdd, 256, 256*128, 0.007712
KernelMatrixAdd, 256, 256*256, 0.00512
KernelMatrixAdd, 256, 512*256, 0.010368
KernelMatrixAdd, 256, 512*512, 0.0096
KernelMatrixAdd, 256, 1024*512, 0.015584
KernelMatrixAdd, 256, 1024*1024, 0.027264
KernelMatrixAdd, 256, 2048*1024, 0.051616
KernelMatrixAdd, 256, 2048*2048, 0.093856
KernelMatrixAdd, 256, 4096*2048, 0.184896
KernelMatrixAdd, 256, 4096*4096, 0.368288
KernelMatrixAdd, 256, 8192*4096, 0.727008
KernelMatrixAdd, 256, 8192*8192, 1.4511
KernelMatrixAdd, 256, 16384*8192, 2.89261
KernelMatrixAdd, 256, 16384*16384, 5.78832
KernelMatrixAdd, 256, 32768*16384, 11.6111
KernelMatrixAdd, 512, 32*32, 0.02256
KernelMatrixAdd, 512, 64*32, 0.00928
KernelMatrixAdd, 512, 64*64, 0.00656
KernelMatrixAdd, 512, 128*64, 0.00448
KernelMatrixAdd, 512, 128*128, 0.01056
KernelMatrixAdd, 512, 256*128, 0.007104
KernelMatrixAdd, 512, 256*256, 0.005984
KernelMatrixAdd, 512, 512*256, 0.010368
KernelMatrixAdd, 512, 512*512, 0.008448
KernelMatrixAdd, 512, 1024*512, 0.01392
KernelMatrixAdd, 512, 1024*1024, 0.026592
KernelMatrixAdd, 512, 2048*1024, 0.051936
KernelMatrixAdd, 512, 2048*2048, 0.094976
KernelMatrixAdd, 512, 4096*2048, 0.186496
KernelMatrixAdd, 512, 4096*4096, 0.3736
KernelMatrixAdd, 512, 8192*4096, 0.741568
KernelMatrixAdd, 512, 8192*8192, 1.468
KernelMatrixAdd, 512, 16384*8192, 2.89453
KernelMatrixAdd, 512, 16384*16384, 5.79206
KernelMatrixAdd, 512, 32768*16384, 11.6227
KernelMatrixAdd, 1024, 32*32, 0.02192
KernelMatrixAdd, 1024, 64*32, 0.008832
KernelMatrixAdd, 1024, 64*64, 0.006848
KernelMatrixAdd, 1024, 128*64, 0.00544
KernelMatrixAdd, 1024, 128*128, 0.011232
KernelMatrixAdd, 1024, 256*128, 0.008032
KernelMatrixAdd, 1024, 256*256, 0.006048
KernelMatrixAdd, 1024, 512*256, 0.010048
KernelMatrixAdd, 1024, 512*512, 0.009632
KernelMatrixAdd, 1024, 1024*512, 0.018464
KernelMatrixAdd, 1024, 1024*1024, 0.028928
KernelMatrixAdd, 1024, 2048*1024, 0.051264
KernelMatrixAdd, 1024, 2048*2048, 0.09552
KernelMatrixAdd, 1024, 4096*2048, 0.187712
KernelMatrixAdd, 1024, 4096*4096, 0.37136
KernelMatrixAdd, 1024, 8192*4096, 0.74016
KernelMatrixAdd, 1024, 8192*8192, 1.46755
KernelMatrixAdd, 1024, 16384*8192, 2.90618
KernelMatrixAdd, 1024, 16384*16384, 5.80256
KernelMatrixAdd, 1024, 32768*16384, 11.6461
MatrixVectorMul, 32, 32*32, 0.186752
MatrixVectorMul, 32, 64*32, 0.010048
MatrixVectorMul, 32, 64*64, 0.008384
MatrixVectorMul, 32, 128*64, 0.00864
MatrixVectorMul, 32, 128*128, 0.01024
MatrixVectorMul, 32, 256*128, 0.011584
MatrixVectorMul, 32, 256*256, 0.020928
MatrixVectorMul, 32, 512*256, 0.021632
MatrixVectorMul, 32, 512*512, 0.03584
MatrixVectorMul, 32, 1024*512, 0.036864
MatrixVectorMul, 32, 1024*1024, 0.064064
MatrixVectorMul, 32, 2048*1024, 0.116448
MatrixVectorMul, 32, 2048*2048, 0.144096
MatrixVectorMul, 32, 4096*2048, 0.250912
MatrixVectorMul, 32, 4096*4096, 0.453984
MatrixVectorMul, 32, 8192*4096, 0.95408
MatrixVectorMul, 32, 8192*8192, 2.2431
MatrixVectorMul, 32, 16384*8192, 4.49594
MatrixVectorMul, 32, 16384*16384, 8.97629
MatrixVectorMul, 32, 32768*16384, 18.4176
MatrixVectorMul, 32, 32768*32768, 36.3845
MatrixVectorMul, 64, 32*32, 0.022208
MatrixVectorMul, 64, 64*32, 0.008192
MatrixVectorMul, 64, 64*64, 0.008768
MatrixVectorMul, 64, 128*64, 0.006144
MatrixVectorMul, 64, 128*128, 0.008192
MatrixVectorMul, 64, 256*128, 0.006944
MatrixVectorMul, 64, 256*256, 0.011584
MatrixVectorMul, 64, 512*256, 0.010528
MatrixVectorMul, 64, 512*512, 0.016384
MatrixVectorMul, 64, 1024*512, 0.017568
MatrixVectorMul, 64, 1024*1024, 0.026848
MatrixVectorMul, 64, 2048*1024, 0.046688
MatrixVectorMul, 64, 2048*2048, 0.06144
MatrixVectorMul, 64, 4096*2048, 0.11264
MatrixVectorMul, 64, 4096*4096, 0.237568
MatrixVectorMul, 64, 8192*4096, 0.515584
MatrixVectorMul, 64, 8192*8192, 1.61434
MatrixVectorMul, 64, 16384*8192, 3.23994
MatrixVectorMul, 64, 16384*16384, 7.18445
MatrixVectorMul, 64, 32768*16384, 14.8505
MatrixVectorMul, 64, 32768*32768, 29.1512
MatrixVectorMul, 128, 32*32, 0.021088
MatrixVectorMul, 128, 64*32, 0.007296
MatrixVectorMul, 128, 64*64, 0.007904
MatrixVectorMul, 128, 128*64, 0.0072
MatrixVectorMul, 128, 128*128, 0.006592
MatrixVectorMul, 128, 256*128, 0.007648
MatrixVectorMul, 128, 256*256, 0.010624
MatrixVectorMul, 128, 512*256, 0.01248
MatrixVectorMul, 128, 512*512, 0.018208
MatrixVectorMul, 128, 1024*512, 0.016704
MatrixVectorMul, 128, 1024*1024, 0.026752
MatrixVectorMul, 128, 2048*1024, 0.043008
MatrixVectorMul, 128, 2048*2048, 0.060128
MatrixVectorMul, 128, 4096*2048, 0.110944
MatrixVectorMul, 128, 4096*4096, 0.239136
MatrixVectorMul, 128, 8192*4096, 0.471296
MatrixVectorMul, 128, 8192*8192, 1.58461
MatrixVectorMul, 128, 16384*8192, 2.94131
